Stock,Comment,Commented By,Timestamp
Deepak Nitrite,this  is  a  stock  whose  main  business  is  phenol  and  its  not  reacting  to  phenol  global  price  trend  .......anyways  may  be  market  thinking  that  phenol  prices  have  bottomed  out   pain  in  results  will  continue,ThefabulousPenguin,2024-12-30 11:09:00
Deepak Nitrite,closing  above  2400  is  a  big  positive,RK0079,2024-12-30 07:38:00
Deepak Nitrite,yahan  promoter  khud  stake  bada  kar  fass  gaya  hai   not  falling  just  bcoz  if  it  goes  below  lic  buying  price  they  will  average  it  out.,ThefabulousPenguin,2024-12-28 10:41:00
Deepak Nitrite,achi  baat  hai  breakout  dediya  hai  par  wapis  to  2200  par  hi  jayega,ThefabulousPenguin,2024-12-28 10:39:00
Deepak Nitrite,"Deepak  Nitrite  shares  climbed  to  the  highest  closing  level  since  January  21,  2022,  rising  nearly  4  percent  to  Rs  2,472  and  formed  long  bullish  candlestick  pattern  on  the  daily  chart  with  robust  volumes  after  breakout  of  long  horizontal  resistance  trendline  adjoining  multiple  touchpoints.",kamal20,2024-12-27 11:14:00
Deepak Nitrite,"Ronnie  ,  you  will  see  10,000  plus  in  this  scrip  .  Stay  invested",RK0079,2024-12-27 09:51:00
Deepak Nitrite,deepak  nitrate  and  all  chemical  stocks  in  multi  year  bull  run..  deepak  nitrate  will  cross  8500  to  9000  in  next  3   be  in  rush  to  book  profits..,ronniesethna,2024-12-26 22:16:00
Deepak Nitrite,tomorrow  target  above  2600   hold  for  big  profit....,Rup12,2024-12-26 20:21:00
Deepak Nitrite,"raju2008,  if  4%  down,  we  will  lose.  you  will  celebrate  that?  never  send  to  know  for  whom  the  bell  tolls,  it  tolls  for  thee.",TheGuy,2024-12-26 19:56:00
Deepak Nitrite,tomorrow  2700  plus  up  side  movie,divyabanerji,2024-12-26 17:57:00
Deepak Nitrite,tmrw  4  %  down  deepak  ntr,raju20089116,2024-12-26 16:46:00
Deepak Nitrite,"Friday  BTST  call  Deepak  Nitrate  up  more  than  100  rupeee,  enjoy  the  gain  n  need  your  blessings.",neha_0103,2024-12-26 14:38:00
Deepak Nitrite,"Here  you  go  guys  only  on  Friday  highlight  that  Deepak  Nitrate  going  to  touch  new  52  week  high,  how  would  you  rate  my  BTST  call.",neha_0103,2024-12-26 09:35:00
Deepak Nitrite,Buy  immediate  target  2600-2725  within  december.,smonish1992,2024-12-26 09:29:00
Deepak Nitrite,sell  ????????  tgt  2000  1900,Raat2015,2024-12-25 09:50:00
Deepak Nitrite,why  big  gap  up.  any  news,jayantijain78,2024-12-23 21:12:00
Deepak Nitrite,As  today  DN  closed  above  2364   will  move  upward  in  the  upcoming  session  to  2700-2800  levels...,Ash99999,2024-12-22 16:38:00
Deepak Nitrite,"Next  stock  to  move  towards  new  52  week  high  is  going  to  be  Deepak  Nitrite,  just  40  rupee  away  and  if  new  52  week  high  is  maintained  n  sustained  another  5%  in  the  near  term.",neha_0103,2024-12-22 15:13:00
Deepak Nitrite,200  to  300  rs  movement  if  it  cross  2400  if  it  break  below  2178  then  300  rs  down,manojeq,2024-12-22 13:06:00
Deepak Nitrite,Buy  for  3K  plus  Short  Term,JUMP JILANI,2024-12-22 10:44:00
Deepak Nitrite,once  it  cross  2400  only  then  2600  otherwise  no  way,vigneshnagarajan,2024-12-20 22:06:00
Deepak Nitrite,tmrw  pre  opening  5%  up  or  else   not  cross  2400  coming  days  it  will  bearish  52  weeks  low..,raju20089116,2024-12-20 18:58:00
Deepak Nitrite,it  will  trade  below  2400  in  current  expiry  its  almost  confirm  today  as  operator  ensure  it  today  that  through  any  positive  news  it  cannot  cross  2400,rpower2,2024-12-20 16:55:00
Deepak Nitrite,today  operator  play  master  stroke  fst  pull  it  up  as  per  positive  news  but  not  cross  2400  and  after  that  trap  all  retail  investors  and  surpisely  down  more  then  three  percentage  means  stock  down  almost  10  percentage  from  day  high  now  almost  zero  percentage  chance  to  get  these  levels  atleast  in  current  expiry,rpower2,2024-12-20 16:53:00
Deepak Nitrite,company  have  big  expansion  plans  in  current  year  as  well  as  next  year  sure  shot  3000  plus  levels  positional  target,rpower2,2024-12-20 13:45:00
Deepak Nitrite,blind  buying    in    DN,rpower2,2024-12-20 13:37:00
Deepak Nitrite,see  all  my  message  and  enjoy  deepak  nitrate  comes  in  negative  now  as  its  tendency  to  trap  investors  on  higher  levels  and  surrender  almost  100  to  120    points,rpower2,2024-12-20 13:36:00
Deepak Nitrite,after  ignore  for  intraday  no  view  on  this  stock  yes  positional  super  bullish  but  buying  advise  above  2400  levels  onlyif  u  get  chance  on  those  levels  ha  ha  ha,rpower2,2024-12-20 13:06:00
Deepak Nitrite,The  stock  closing  above  2380  will  have  a  better  upside  momentum  as  it  can  breakout  of  1  yr  levels  of  chart  I  m  seeing  upside  in  this  stock  ..  it  can  make  2450  by  the  end  of  December  expiry  ..This  is  my  view  ...,The_Loosing_Trader,2024-12-20 12:38:00
Deepak Nitrite,"The  subsidiary  has  approved  a  binding  term  sheet  with  Petronet  to  secure  250  KTPA  of  Propylene  and  11  KTPA  of  Hydrogen  from  the  Petronet  Petrochemical  Project  in  Dahej,  Gujarat.",mukeshjain07,2024-12-20 12:21:00
Deepak Nitrite,i  already  comment  to  completely  exit  from  long  position  for  intradday  traders  after  its  correction  from  day  high  as  it  happen  two  times  before  when  operator  trap  retail  investors  on  higher  and  surrender  its  gain  today  also  its  down  from  2393  to  2347  now  better  to  protect  ur  profit  it  may  not  attempt    2400  in  intraday,rpower2,2024-12-20 12:10:00
Deepak Nitrite,intraday  traders  can  exit  from  position  as  its  nature  to  surrender  from  higher  levels  better  to  book  profit  for  intraday  traders    stock  cool  from  2393  to  now  2354  better  to  exit  now,rpower2,2024-12-20 11:36:00
Deepak Nitrite,"Foray  into  Hydrogen  supply  ,  now  we  are  talking.  A  big  big  positive  a  d  earning  area  for  DN.  Well  done  MehtaJi  for  this  deal",BigBillionBull,2024-12-20 10:47:00
Deepak Nitrite,today  may  be  deepak  nitrate  second  attempt  to  cross  2400  levels  again,rpower2,2024-12-20 10:39:00
Deepak Nitrite,"A  wholly-owned  subsidiary  of  Deepak  Nitrite  Limited  announced  that  it  will  supply  propylene  and  hydrogen  to  Petronet  LNG  Limited  (PLL).  The  wholly-owned  subsidiary,  Deepak  Phenolics  Limited,  will  supply  250  kilotons  per  annum  (KTPA)  of  propylene  and  11  KTPA  of  hydrogen  from  its  Petronet  Petrochemical  Project  in  Dahej,  Gujarat,  as  stated  by  Deepak  Nitrate  in  an  exchange  filing.  For  this,  the  boards  of  both  companies  approved  a  binding  term  sheet.  The  arrangement  spans  15  years  from  the  initial  delivery  of  propylene  and  hydrogen.  A  Definitive  Agreement  will  be  formalized  in  due  course,  solidifying  this  strategic  partnership  between  DPL  and  PLL  in  the  realm  of  chemical  off-take.",kamal20,2024-12-20 10:31:00
Deepak Nitrite,In  two  three  days  we  will  see  upgrade  target  by  all  brokerage  houses  bullish  on  it  with  target  3000  now  buy  and  hold,rpower2,2024-12-20 10:22:00
Deepak Nitrite,"Subsidiary  company,  Deepak  Phenolics,  approved  the  execution  of  a  binding  term  sheet  with  Petronet  to  offtake  250  KTPA  of  propylene  and  11  KTPA  of  hydrogen  from  the  Petronet  Petrochemical  Project  at  Dahej,  Gujarat,  for  15  years  from  the  date  of  the  first  supply  of  propytene  and  hydrogen  by  PLL  to  DPL.  Additionally,  the  company%u2019s  Vice  President,  HR",kamal20,2024-12-20 10:21:00
Deepak Nitrite,The  arrangement  spans  15  years  from  the  initial  delivery  of  propylene  and  hydrogen.,kamal20,2024-12-20 09:49:00
Deepak Nitrite,Deepak  Nitrate  subsidiary  to  supply  propylene  and  hydrogen  to  Petronet  LNG,kamal20,2024-12-20 09:48:00
Deepak Nitrite,ab  exit  ka  time  aa  gaya..  profit  booking  iss  level  par  honi  chahiye,MarketGuru1011,2024-12-20 09:29:00
Deepak Nitrite,Bhai  logo  bola  tha  na  4-5%  up  jaega...,ritz777,2024-12-20 09:23:00
Deepak Nitrite,"Buy  as  much  as  possible  in  9:15,  definitely  it  will  cross  2450",Gopi_kanodia,2024-12-20 00:06:00
Deepak Nitrite,tomorrow  deepak  nitrite  4-5%  up  hoga  pakka  is  deal  se  ..,ritz777,2024-12-19 21:06:00
Deepak Nitrite,buy  and  hold  for  5-10  years  along  with  srf  for  wealth  creation,Satvikgupta260389,2024-12-19 13:04:00
Deepak Nitrite,any  suggestions.....I  am  trapped  in  call  option  at  higher  level   I  wait  or  book  loss,Dashgadu,2024-12-18 21:11:00
Deepak Nitrite,no  strength  till  now   wil  end  in  red,025.ani,2024-12-18 11:53:00
Deepak Nitrite,same  here  buyed  2400  around  80  and  then  avg  on  low  prices  Monday  gap  down  scenario  is  possible  loss  is  coming,vibhav009,2024-12-16 13:57:00
Deepak Nitrite,break  out  failed  to   much  lower  than  day  high.........  increase  in  open  interest  is  the  only  positive  thing.  may  be  Friday  factor  played.  baught  a  call  at  day  high  and  trapped  at  higher  level.waiting  for  upmove  to  exit.,Dashgadu,2024-12-15 22:54:00
Deepak Nitrite,Dont  be  in  rush  to  book  out  2024  onwards  chemical  sector  would  again  be  in  lime  light.  Deepak  nitrate  is  just  getting  started  i  wouldnt  rule  out  3500  in  next  12  to  15  months..,vagarwal987,2024-12-15 16:10:00
Deepak Nitrite,real  movement  to  come  after  2450.  once  closing  above  that  huge  short  covering  and  bull  run  to  come,marketisright,2024-12-15 13:54:00
Deepak Nitrite,"Initiate  a  short-term  buy  for  DEEPAKNTR  within  the  range  of  2325-2365.  Implement  a  Stop  Loss  at  2310  to  manage  risk,  and  set  a  target  of  2424  for  potential  gains.",mind_games_008,2024-12-15 13:35:00
Deepak Nitrite,Buy  DEEPAKNTR  at  2350-2368  with  a  Target  of  2425    in  5  days.  Stop  Loss  2310,SHARAD2910,2024-12-15 12:00:00
Deepak Nitrite,we  will  see  real  movement  not  today  today  its  over  as  it  bounce  up  to  2400  and  fail  to  cross  it  may  be  on  monday  it  will  cross  2500  also,rpower2,2024-12-15 11:18:00
Deepak Nitrite,we  may  see  4  to  5  percentage  minimum  rally  in  this  stock  positional  view  2700  to  3000  target,rpower2,2024-12-15 11:16:00
Deepak Nitrite,"Initiate  a  short-term  buy  for  DEEPAKNTR  within  the  range  of  2325-2365.  Implement  a  Stop  Loss  at  2310  to  manage  risk,  and  set  a  target  of  2424  for  potential  gains.",piyushpal1,2024-12-15 11:14:00
Deepak Nitrite,Dont  be  in  rush  to  book  out  2024  onwards  chemical  sector  would  again  be  in  lime  light.  Deepak  nitrate  is  just  getting  started  i  wouldnt  rule  out  3500  in  next  12  to  15  months..,ronniesethna,2024-12-15 10:07:00
Deepak Nitrite,now  its  time  to  book  profit  ..  my  buying  price  was  1980  ..  exit  and  wait  for  some  time  .  every  one  get  chance  ..  now  I  start  accumulating  Paytm,MarketGuru1011,2024-12-15 10:04:00
Deepak Nitrite,head  n  shoulder  formed  in  1  year   movement  ayega,mind_games_008,2024-12-14 18:25:00
Deepak Nitrite,Moving  some  money  from  Deepak  ntr  to  IRCTC,RK0079,2024-12-14 09:22:00
Deepak Nitrite,Deepak  Nitrite  is  reversed  from  lower  levels  that  shows  strength  of  company  buy  from  here  for  tgt  2250...  2270...  2300,suhish,2024-12-12 15:30:00
Deepak Nitrite,2234  cross  kiya  to  bhaagna  chiye,archieajmera,2024-12-11 11:01:00
Deepak Nitrite,getting  ready  for  hero  or  zero,amitalk,2024-12-10 15:20:00
Deepak Nitrite,"Deepak  Nitrite  is  good  buy  on  every  dip  ,buying  will  happen  in  last  half  hour  buy  for  tgt  2250...  2300",suhish,2024-12-08 14:53:00
Deepak Nitrite,now  lenabank  how  is  your  opinion  about  my  opinion  about  deepakntr,ThefabulousPenguin,2024-12-08 13:39:00
Deepak Nitrite,what  happened  to  deepak  nitrite  ?,Mitesh2311,2024-12-08 13:17:00
Deepak Nitrite,BID  &  OFFER  fingures  fight  now  are  not  in  line  of  your  openion.,LENABANK,2024-12-08 10:39:00
Deepak Nitrite,Plz  have  a  look  at  BID  &  OFFER  fingures  fight  now.,LENABANK,2024-12-08 10:38:00
Deepak Nitrite,immediately  sell  Deepak  for  lower  tgt  is  near  2225rs,sach1969,2024-12-07 13:05:00
Deepak Nitrite,wapas  2200  jayega  dont  worry  stay  positive  always,ThefabulousPenguin,2024-12-06 11:25:00
Deepak Nitrite,HOLD  deepak  ntr  for  5  digits,RK0079,2024-12-06 06:59:00
Deepak Nitrite,Midcaps  and  large  caps  will  soon  begin  to  move,RK0079,2024-12-06 06:59:00
Deepak Nitrite,very  nice  stop  loss  triggered.,ahuja.12,2024-12-05 18:21:00
Deepak Nitrite,Tomorrow  open  with  5%  above  2300,S_Rao,2024-12-05 15:40:00
Deepak Nitrite,"Deepak  ntr  below  2420  can  trigger  more  selling  pressure,  keep  selling  with  stop  loss  in  cash  market,",Latha.Broker,2024-12-05 11:30:00
Deepak Nitrite,"giving  up  gains  and  turning  weak,  may  close  at  low  point  -  My  target  for  Deepak  Nitrite  is  Rs  2100  for  the  intraday  with  a  stoploss  of  Rs  2240",mxlq,2024-12-05 10:50:00
Deepak Nitrite,"Cash  market  sell  are  less  risky,  so  would  suggest  to  trade  in  cash  market  all  the  time.  keep  a  close  watch  for  downside.",Latha.Broker,2024-12-05 10:09:00
Deepak Nitrite,"Deepak  nitrate  is  a  sell  in  cash  market  with  strict  stop  loss,  dont  be  confused,  all  our  calls  are  in  strict  cash  market.",Latha.Broker,2024-12-05 09:50:00
Deepak Nitrite,selling  pressure  and  more  downside  to  be  seen  -  My  target  for  Deepak  Nitrite  is  Rs  2100  for  the  intraday  with  a  stoploss  of  Rs  2230,Latha.Broker,2024-12-05 09:39:00
Deepak Nitrite,rupee  is  down  so  much  in  last  two  years  still  profits  are  falling  for  deepak  nitrite  doesnt  make  any  sense   should  have  increased  in  rupee  terms  but  not,ThefabulousPenguin,2024-12-04 13:34:00
Deepak Nitrite,????I  am  not  judging  how  big  failure  u  r  ....  parle  g  bhi  mehenga  hogaya  2  saal  mein  ye  share  parle  g  ko  bhi  beat  nhi  kar  pa  rha  hai,ThefabulousPenguin,2024-12-04 12:54:00
Deepak Nitrite,"DEEPAK  PMC  LIMITED  (%u2018DPMCL%u2019)  has  been  incorporated  on  2nd  December,  2023  as  a  wholly  owned  subsidiary  of  the  Company.  The  Authorised  and  Paid-up  Equity  Share  Capital  of  DPMCL  shall  be  %u20B9  5  Crores.  DPMCL  shall  engage  in  the  business  of  inter  alia  providing  Project  Engineering,  Procurement,  Construction,  Commissioning,  Management  and  Consultancy  services.",kamal20,2024-12-04 11:59:00
Deepak Nitrite,"Bulk  deals  by  Motilal  Oswal  -  typically  these  are  priced  at  5  to  6  percent  below  market  price.  

Cipla  too  did  bulk  deals  at  discount  in  May  and  now  Dec  -  share  has  shot  up  from  bulk  deal  price",MBagger1,2024-12-04 08:38:00
Deepak Nitrite,Who  purchase  this  institution  or  promotor,pp_traderr,2024-12-03 22:17:00
Deepak Nitrite,"Motilal  Oswal  Midcap  30  Fund  sold  7.6  lakh  shares  0.56  percent  stake  of  Deepak  Nitrite  Ltd  at  Rs  2,653.22  per  share  via  a  bulk  deal  on  December  3.",kamal20,2024-12-03 21:09:00
Deepak Nitrite,"Deepak  Nitrite  shares  under  pressure,  down  over  5prcnt",kamal20,2024-12-03 17:39:00
Deepak Nitrite,deepak  changed  dealer   needs  300  cr  fund  .,bahubali2020,2024-12-03 17:21:00
Deepak Nitrite,Any  authentic  news  for  the  fall,mysons,2024-12-03 14:40:00
Deepak Nitrite,GST  Related  some  news  I  think  ????,amitalk,2024-12-03 13:05:00
Deepak Nitrite,why  the  sudden  fall  today,rock5620,2024-12-03 13:02:00
Deepak Nitrite,and  I  am  confused  why  its  above  2000????????????????,ThefabulousPenguin,2024-12-01 15:06:00
Deepak Nitrite,dont  know  why  this  stock  value  is  moving  down.,akash028,2024-11-30 19:12:00
Deepak Nitrite,this  is  my  favourite  pick  invest  at  2200  for  2000  levels  after  3  months  ????????????,ThefabulousPenguin,2024-11-29 14:28:00
Deepak Nitrite,"Chemical  industries  ready  to  boom,  Deepak  Nitrite  will  move  upward  direction  shortly.",akash028,2024-11-29 10:10:00
Deepak Nitrite,Deepak  Nitrite  will  move  to  3000  plus  in  next  one   you  have  patience  then  you  can  reap  the  benefits  in  long  term,sanki1978,2024-11-27 09:43:00
Deepak Nitrite,is  it  worth  holding  2260  ce  Dec  could  anyone  suggest  please,mahaprabhu777,2024-11-24 15:23:00
Deepak Nitrite,"kaha  Gaye  be  upper  ckt   kuchh  bhi  likhte  hai...  upper  ckt,  upper  ckt....?",sp8318,2024-11-24 10:13:00
Deepak Nitrite,upper  ckt  in  Deepak  nitrite  today..,sp8318,2024-11-24 09:42:00
Deepak Nitrite,what  is  the  news  for  triggering  such  a  sudden  big  rise?,pradbpat,2024-11-24 07:39:00
Deepak Nitrite,deepak  nitrite  very  short-term  2400  cross  karega,Chopra_Amit,2024-11-23 14:51:00
Deepak Nitrite,spic  and  trident  naam  hi  kaafi  hai,ursula,2024-11-23 10:33:00
Deepak Nitrite,buying  seen  -  my  target  for  deepak  nitrite  is  rs  2300  for  the  intraday  with  a  stoploss  of  rs  2180,Latha.Broker,2024-11-23 09:53:00
Deepak Nitrite,reduce  deepak  nitrite  target  of  rs  1935:  prabhudas,raju20089116,2024-11-22 21:16:00
Deepak Nitrite,I  like  to  draw  investors  attention  to  a  very  good  stock  here.  Hazoor  MPL.  Huge  turnaround  story  under  a  new  promoter.  Available  at  just  3.2  PE.  Check  it  and  grab  it.  All  the  best,rotator,2024-11-22 11:18:00
Deepak Nitrite,"impossible  anytime  it  will  gp  down  by  2150-2200  level  by  thiz  week...  then  only  it  sustains
..  then  i  will  tell  you  target",sinham,2024-11-21 07:57:00
Deepak Nitrite,"2350  in  next  two  weeks,  for  sure.  has  already  made  multiple  attempt  to  break  this,  so  strong  and  long  consolidation,  once  it  crosses  2350  next  target  2665  and  then  2935  is  not  too  far  either.  but  market  must  stay  normal  to  bullish.  happy  investing.",StockistBhai,2024-11-20 19:56:00
Deepak Nitrite,UKRAINE  HAS  CONDUCTED  ITS  FIRST  STRIKE  USING  ATACMS  MISSILES  INSIDE  RUSSIA,sinham,2024-11-19 15:17:00
Deepak Nitrite,save  your  money...  and  entered  at  2100-2200  level....  will  crash  from  here  till  2100  level....  operator  game,sinham,2024-11-19 15:14:00
Deepak Nitrite,"5  percent  buyers  only...  anytime  it  will  crash  to  2480,  level",sinham,2024-11-19 15:13:00
Deepak Nitrite,now  crashing  towards  2500  level  today...  ultimate  operator  game,sinham,2024-11-19 12:37:00
Deepak Nitrite,book  profit  immediately...  anytime  it  will  float  near  2200  level  by  friday  series,sinham,2024-11-19 11:01:00
Deepak Nitrite,it  will  touch  2780  in  this  series  as  per  monthly  charts,prabhakar445,2024-11-18 22:23:00
Deepak Nitrite,monday  surely  it  will  slowly  it  will  touch  2550  all  are  promoters  game  hold  and  invest  below  2500,sharushet,2024-11-16 22:38:00
Deepak Nitrite,sell  and  buy  something  else,RK0079,2024-11-16 12:10:00
Deepak Nitrite,what  can  i  do  with  this  stock  ?  pls  suggest  shall  i  hold  or  sell,Mujafar,2024-11-16 11:55:00
Deepak Nitrite,on  monday  nifty  opens  100-150  points  down  but  it  recovers  sharply  and  ended  above  200  points  in  green.,lalit2724,2024-11-16 07:07:00
Deepak Nitrite,looks  like  will  go  up  a  lil  on  monday  and  fall  tuesday  onwards.  stay  away  from  entry,viz369,2024-11-15 20:06:00
Deepak Nitrite,when  promoter  is  the  operator  u  need  solid  reason  to  short,ChachaChaudhary,2024-11-14 16:53:00
Deepak Nitrite,results  were  bad  so  retailers  went  short  and  operator  brought  news    .....  dont  short  bcoz  what  I  feel  is  promoter  is  the  operator  here,ChachaChaudhary,2024-11-14 16:53:00
Deepak Nitrite,quarterly  results  are  muted.  much  below  expectations  ....i  dont  why  its  gone  up  so  much.  dont  worry  its  going  to  come  down,shillongites,2024-11-14 14:52:00
Deepak Nitrite,"game  over...  now  from  today,  it  will  go  down  continuously  to  2320  level  as  eps  missed  by  7  percent",sinham,2024-11-14 13:48:00
Deepak Nitrite,its  only  bubble...  it  can  gp  down  anytime  to  2320  level,sinham,2024-11-14 13:34:00
Deepak Nitrite,look  at  the  buyers  percentage  some  its  10  and  suddenly  increase  to  90  percent  all  are  promoters  game,sharushet,2024-11-14 13:14:00
Deepak Nitrite,it  will  go  down  but  at  2400,sharushet,2024-11-14 11:19:00
Deepak Nitrite,"the  companys  arm  deepak  chem  tech  has  signed  an  agreement  with  affiliates  of  trinseo  plc  to  manufacture  polycarbonate  resins  with  an  investment  of  rs  5,000  crore",kamal20,2024-11-14 10:48:00
Deepak Nitrite,i  think  rise  today  in  deepak  nitrite  is  due  to  tontwo  factors  first  strong  commentary  by  management  n  green  market.  hopefully  it  keep  would  keep  this  way.,Mandeep3,2024-11-14 10:44:00
Deepak Nitrite,"Deepak  Nitrite  Q2  Consolidated  YoY

Profit  falls  5.3prcnt  to  Rs  194.2  crore  Vs  Rs  205.1  crore

Revenue  grows  14.3prcnt  to  Rs  2,032  crore  Vs  Rs  1,778  crore",kamal20,2024-11-14 09:12:00
Deepak Nitrite,Management  has  approved  to  acquire  a  project  for  manufacturing  polycarbonate  resins  with  an  investment  of  around  5000  crores..  big  positive  for  the  company..,May257,2024-11-14 01:19:00
Deepak Nitrite,tomorrow  might  be  open  in  LC...,rajni123,2024-11-13 22:59:00
Deepak Nitrite,yes  results  out  .....4  percent  drop  in  profits  .......hammering  tomorrow,rkv0007,2024-11-13 19:14:00
Deepak Nitrite,sorry  this  was  for  SUN  TV,rkv0007,2024-11-13 19:08:00
Deepak Nitrite,Has  anyone  information  on  q2  result  of  DN,"pkt,",2024-11-13 19:06:00
Deepak Nitrite,I  have  reduced  my  stakes  in  Deepak  from  650  to  200  as  it  may  take  lot  of  time  for  it  to  gain  momentum  that  it  had  in  2020.21..Buy  this  gem  only  with  a  long  term  perspective  and  it  is  strictly  a  avoid  for  short  term..,meghma,2024-11-13 11:18:00
Deepak Nitrite,Consolidated  revenue  expectations  2068cr  and  PAT  expectations  201cr.  Anything  less  than  this  will  see  more  correction  towards  2200  levels,rishi30790,2024-11-13 09:52:00
Deepak Nitrite,its  giving  btst  buy  tomorrow  will  be  positive  for  ril,ThefabulousPenguin,2024-11-12 15:06:00
Deepak Nitrite,results  kaisa  bhi  aaye  kya  farak  padta  hai   not  like  people  going  to  sell  if  results  bad,ThefabulousPenguin,2024-11-12 14:46:00
Deepak Nitrite,ashima  limted    is  our  next  multibagger  stock.  by  next  year  ashima  will  completely  tranform  itself  into  a  real  estate  and  investment  capital  company.  buy  and  hold  ashima  for  2  years.,rotator,2024-11-12 12:37:00
Deepak Nitrite,3rd  wave  brkout  next  week  tgt  2360  and  2450....,akash9788,2024-11-10 18:30:00
Deepak Nitrite,Diwali  se  pehle  deepak  chalega,Anky25,2024-11-10 09:55:00
Deepak Nitrite,kuch  bhi  bolte  hai  log  10%  to  aise  bol  Diya  jaise  halwa  ho,equity455,2024-11-10 09:24:00
Deepak Nitrite,tomorrow  10pc  ckt  as  great  concall  by  mgmt  buy  fr  10pc  gain  tomorrow,akash9788,2024-11-09 19:39:00
Deepak Nitrite,tomorrow  upper  ckt  as  great  concall  on  earnings  buy  tomorrow  fr  upper  ckt,akash9788,2024-11-09 19:37:00
Deepak Nitrite,this  shit  didnt  even  increase  after  good  results  and  now  falling  like  everything,newinvestorengg,2024-11-09 13:51:00
Deepak Nitrite,"Supports  seen  at  the  level  of  2070-2075,  if  sustained  above  this  level,  then  upside  movement  is  possible,  otherwise  downside  movement  at  the  level  of  2040-2050  can  be  seen.",The_Traders,2024-11-09 11:10:00
Deepak Nitrite,Deepak  Nitrite  will  easily  go  to  2027-2028  before  you  see  some  upward  movement.  The  upward  movement  that  you  will  see  after  touching  2027-2028  rs  will  be  very  powerful  which  will  take  it  to  2600  rs  and  above,sanki1978,2024-11-09 10:43:00
Deepak Nitrite,Any  reason  for  this  fall,111atul,2024-11-09 09:53:00
Deepak Nitrite,"todays  delivery  qty  is  more  than  double  from  last  weeks  average  &  4  times  of  last  months  average,  more  then  shares  delivered  today  as  per  nse  report,  but  %  delivery  qty  to  traded  qty  is  very  low  only  13%  as  per  nse  data,  heavy  delivery.  qty  is  showing  positive  sentiments,  its  result  has  also  been  better  than  market  expectations.",The_Traders,2024-11-08 18:46:00
Deepak Nitrite,buy  2200  ce  it  will  be  more  profitable  tomorrow,akash9788,2024-11-08 18:41:00
Deepak Nitrite,Holding  2180  ce  of  this  month  expiry  in  loss  will  it  profitable  tomorrow,Anky25,2024-11-08 16:01:00
Deepak Nitrite,"Despite  the  profit  jump,  revenue  in  the  quarter  fell  over  9  percent  on  year.",kamal20,2024-11-08 10:37:00
Deepak Nitrite,The  rise  in  net  profit  was  aided  by  an  improved  operational  performance  thanks  to  easing  raw  material  costs.,kamal20,2024-11-08 10:36:00
Deepak Nitrite,Deepak  Nitrite  soars  5%  on  strong  jump  in  Q2  net  profit,kamal20,2024-11-08 10:35:00
Deepak Nitrite,will  close  above  2950,keyy,2024-11-08 10:22:00
Deepak Nitrite,sell  -  My  target  for  Deepak  Nitrite  is  Rs  2080  for  the  intraday  with  a  stoploss  of  Rs  2160,Latha.Broker,2024-11-08 09:37:00
Deepak Nitrite,Good  results  from  Deepak  nitrate.,Retailinvestor7125,2024-11-08 09:22:00
Deepak Nitrite,Good  results  by  DNL  .  Both  quarter  and  yearly  basis  company  has  done  well  .  Patience  always  pays  is  my  advise  to  long  term  investors  .,RajatSEN,2024-11-08 09:20:00
Deepak Nitrite,Deepak  will  boom  tommorow  sit  and  hold,equity455,2024-11-07 23:46:00
Deepak Nitrite,It  will  be  open  on  4L  Profit  on  tomo  morning  dont  worry..  enjoy  te  diwali,thrillraj,2024-11-07 21:05:00
Deepak Nitrite,this  is  not  a  short  term  play.  remain  invested  for  a  long  time  and  reap  good  benefits.  very  professional  management.,firstlove,2024-11-07 20:28:00
Deepak Nitrite,bought  2800  call  2200  ce  today  stock  down  1lac  in  loss  dont  know  what  will  happen  next,akash9788,2024-11-07 20:19:00
Deepak Nitrite,bought  28000  call  of  2200  today  due  to  mkt  fall  1  lac  loss  what  will  happen  tomorrow,akash9788,2024-11-07 20:18:00
Deepak Nitrite,"Deepak  Nitrite  Q2  Results,  Profit  Rises  17  percent,  Beats  Estimates",RakeshKumbhare,2024-11-07 20:16:00
Deepak Nitrite,So  No  down  side?  on  tomo  result  is  not  gud  rite>,thrillraj,2024-11-07 19:53:00
Deepak Nitrite,tomorrow  may  be  uc  in  dipak  nitrite,crezzy,2024-11-07 19:50:00
Deepak Nitrite,cant  say  something  now.  No  improvement  in  revenue.  standalone  revenue  reduced  from  last  quarter  and  consolidated  revenue  also  less  YoY.  Only  improvement  in  PAT.  But  after  a  long  time  little  positive  also  matters  a  lot.  I  feel  the  journey  will  start  from  tomorrow.  all  the  best.,10yrs,2024-11-07 19:45:00
Deepak Nitrite,Awesome  results  cheers  to  shareholders,malik621,2024-11-07 19:23:00
Deepak Nitrite,"PAT  up  17.5%  YoY  with  margin  expansion,  awesome  no.  posted  by  DN",RakaTheArchitect,2024-11-07 19:18:00
Deepak Nitrite,"#Q2WithETNOW  |  Deepak  Nitrite  cons  PAT  at  Rs.205.1  cr  vs  Rs.174.5  cr,  up  17.5%  YoY",RakaTheArchitect,2024-11-07 19:16:00
Deepak Nitrite,"not  sure  man,  they  r  poor  management..  yet  not  release",thrillraj,2024-11-07 19:10:00
Deepak Nitrite,Is  the  result  out?  I  see  net  profit  after  taxes  to  be  of  Rs.174.47  Cr  on  Livemint.  Is  it  correct?,Har30,2024-11-07 18:54:00
