Stock,Comment,Commented By,Timestamp,Translated_Text,Sentiment_Score,Sentiment_Label
SRF,stock  ne  ghotala  kardiya  bhai.  Muft  ka  paisa  chura  liya.    Koi  fayada  nehin  iss  ko  Gas  se.  Jhoot  moot  ka  paisa  kha  liya.    upar  se  Operator  logon  ne  isko  manipulate  karke  jag  ke  baithe  hein,rrp19874,2025-01-10 13:32:00,Stock ne ghotala kardiya bhai.  Muft ka paisa chura liya.    Koi fayada nehin is ko gas se.  Jhoot mot ka paisa kha liya.    Upar se operator logon ne isko manipulate karke jag ke baithe hein,0.0,Neutral
SRF,operator  active  ho  idhar  stoploss  should  be  used  to  limit  any  unfavorable  move  whether  long  or  short,ChachaChaudhary,2025-01-10 10:38:00,Operator should be active here stoploss Shud Buseed to Limit Annimavorbale Move White Long and Short,0.4019,Positive
SRF,probably  another  pump  and  dump.  I  could  not  get  much  details  from  internet  on  iGas  and  Equirus.,george_ab,2025-01-10 09:49:00,Probballon Pump and Dump.  Shri Kud Not Gat Mach Details from Internet on Chi and Aquires.,-0.3818,Negative
SRF,chemical  price  usa  nhi  china  determine  karta  hai  should  break  2500,ChachaChaudhary,2025-01-10 09:27:00,Chemical Price Does not Derorpion China 2500,0.0,Neutral
SRF,"SRF

The  company  issued  a  clarification  regarding  a  media  report  that  SRF  and  Navin  Fluorine  shares  surged  by  13prcnt  each  on  Thursday.  SRF  clarified  that  the  reported  price  hike  by  a  US  refrigerant  gas  distributor  pertains  to  the  US  market.  Changes  in  prices  of  refrigerant  gases  for  SRF  will  remain  a  function  of  demand  and  supply  in  our  relevant  market  segment.",kamal20,2025-01-10 09:17:00,"SRF

The company is issued a clarification regarding a media report that srf and navin fluorine shares surgged by 13prCnt  SRF Clarified That The Reported Price Hike By a Us Refrigerant Gas Distributor Pertains to the US Market.  Changes in price of refrigerant gases for srf will remove a function of demand and supply in our relevant market segment.",0.1779,Positive
SRF,i  think  SRF  released  the  notification  so  that  SEBI  mandated  compliances  are   there  is  no  foul  play   the  benefit  may  take  time  to  percolate  to  company  profitability...however  trend  may  remain  positive  from  here  on..,aipp,2025-01-10 08:34:00,I think srf released the notification so that sebi mandated compliances are there is no foul play the benefits may take time to percolate to Company Profitability ... However Trend May Remain positive from her ..,0.7783,Positive
SRF,Today  profit  booking  is  possible.  Initial  gain  of  about  50  is  possible.  So  high  of  2720  possible.  with  stoploss  of  2740  one  may  sell  for  intraday  target  of  2620,MahiVijay,2025-01-10 07:30:00,Today Profit Booking is Possible.  Initial gain of about 50 is possible.  So High of 2720 Possible.  With stoploss of 2740 one may sell for intraday target of 2620,0.743,Positive
SRF,"ye  galat  baat  hai,  srf  ko  jab  Market  chalu  tha  tab  clarification  dena  chahiye  tha.  abhi  hum  logo  ne  buy  kar  aur  bad  me  bol  rahe  hai  ki  proce  hike  sirf  US  me  hua  hai  india  me  nahi  ye  toh  sab  ko  fasa  diya  cheater  ne.",aa2222,2025-01-10 02:09:00,"Ye galat baat hai, srf ko jab market chalu tha tab class dena chahiye tha.  Abhi hum logo ne buy kar aur bad me bol rahe hai ki proce hike sirf us me hua hai india me nahi ye toh sab ko fasa diya cheater ne.",-0.7906,Negative
SRF,"srf  and  navin  fluorine  will  hit  lower  circuit,  better  exit",portfolioinvestor,2025-01-09 23:44:00,"Surf & Navin Florine Will Hit Lower Circuit, Better Exit",0.1779,Positive
SRF,tomorrow  minimum  10  percent  down,gaining_14,2025-01-09 22:10:00,Tumaro minimum 10 percent down,0.0,Neutral
SRF,that  is  positive  or  negative  clarification  please  tell,rohitsaroha,2025-01-09 21:45:00,Under this positive and negative clarification please Tell,0.296,Positive
SRF,What  is  the  target  price  for  SRF  in  short  term,Ramanathan111,2025-01-09 20:27:00,What is the target price for surf in short term,0.0,Neutral
SRF,SRF  has  given  clarification  to  exchange.  But  that  clarification  confuses  more.,Cool Bull,2025-01-09 20:27:00,Surf Has Given Clarification then Exchange.  Butt Clarification Confusion More.,-0.4497,Negative
SRF,go  dawn  again  it  was  previous    from  this  label  to  22200    aging  comedown,akb1951,2025-01-09 19:26:00,Go Daun Again IT Was Previous from this label to 22200 aging kedon,-0.2023,Negative
SRF,"really  frenzy  loved  to  see  retail  participation  ,impact  of  price  rise  will  be  in  2027  not  now  ,it  is  a  news  drived  by  CNBC  ,I  fout  it  will  sustain",Wish lucky,2025-01-09 16:50:00,"Really Frenzy Loved to see retail participation, impact of price Rise will be in 2027 not now, it is a news drive by CNBC, I Fout It will Sustain",0.3788,Positive
SRF,today  I  short  200  shares  2674  leval  sl  2699,tara5001,2025-01-09 13:56:00,Today short 200 shares 2674 level sal 2699,0.296,Positive
SRF,trump  is  not  inviting  modiji  in  his  ceremony  and  people  expecting  relief  from  Trump  hilarious   go  down  bcoz  of  poor  demand  in  india   cant  compete  with  china  in  chemical,ThefabulousPenguin,2025-01-09 12:26:00,Trump is not inviting modiji in his ceremony and people expecting reliaf from trump hilarious go down bcoz of poor demand in India cant compte with china in chemical,0.0613,Positive
SRF,buy  for  positional  view  will  give  good  returns,designerA,2025-01-09 12:26:00,Buy for Posional View Will Give Good Returns,0.4404,Positive
SRF,trump  has  promised  to  put  huge  tariffs  on  chemical  imports  from  China    India  Thailand,ThefabulousPenguin,2025-01-09 12:16:00,"Trump Has Promise to Put Huje Paras, Chemical Imports from China India Thailand",0.5859,Positive
SRF,"SRF,  Navin  Fluorine  stocks  shoot  12prcnt  on  price  hike  for  refrigerant  gases.

A  dolr1perkg  rise  in  R32  refrigerant  prices  could  boost  SRFs  EBITDA  by  Rs  260  crore  and  Navin  Fluorines  by  Rs  77  crore.",kamal20,2025-01-09 12:08:00,"SRF, Navin Fluorine Stocks Shoot 12PRCNT on Price Hike For Refrigerant Gases.

A Dolr1Perkg Rise in R32 Refrigerant Pries Bost Srfs Ebitda by Rs 260 Crore and Navin Fluorines by Rs 77 Crore.",0.0772,Positive
SRF,arre  bhaio  nikalo  ...  this  will  come  back  to  2300-2400  with  in  next  3-4  days,jaideepsr,2025-01-09 11:06:00,"Hey brother, take out ... back to 2300-2400 with in next 3-4 days",0.0,Neutral
SRF,good  buy  -  My  target  for  SRF  is  Rs  2800  for  the  intraday  with  a  stoploss  of  Rs  2550,Latha.Broker,2025-01-09 10:40:00,Good Buy - My Target for Surf is juice 2800 for the Intrade with a Stoploss of Ras 2550,0.4404,Positive
SRF,buy  kama  instead  of  srf  each  kama  is  equivalent  to  3  srf,Sameerq,2025-01-09 10:17:00,Buy Kamai Instad of Surfch Kamay This Acqualant to 3 Surf,0.0,Neutral
SRF,"SRF  has  been  consolidating  for  2  years  in  this  zone,  a  breakout  is  likely..  buy  and  sit  tight  in  SRF",sk9,2025-01-09 09:46:00,"Surf Has Bin Consolidating for 2 Years in The Zone, Breakout is Licaly .. Buy and Sit Tight in Surf",0.0,Neutral
SRF,how  are  you  doing  scammer.  it  looks  people  didnt  sell  on  your  call,ksg3105,2025-01-09 09:40:00,How are you doing skammer.  It looks peepal Didant cell on your call,0.0,Neutral
SRF,"SRF,  Navin  Fluorine  shares  in  focus  after  US  Gas  distributors  announce  price  hikes  for  refringent  gases",kamal20,2025-01-09 09:31:00,"Surf, Navin Fluorine Shares in Focus after that gas distributors Announs Price Hikes for Refrigerant Gases",0.296,Positive
SRF,srf  ????  fire  any  news  after  a  long  time,phthakker,2025-01-09 09:18:00,Surf ????  Fire Other News after Long Time,-0.5204,Negative
SRF,chemical  prices  up  In  China  so  srf  navin  gfl  are  going  to  benefit  heavily,keanu reeves,2025-01-08 08:47:00,Chemical Process in China So Surf Navin Ghaffle Are Going to Benefit,0.4588,Positive
SRF,The  daily  trade  pattern  is  looking  same  for  the  last  one  week.  Dip  in  the  opening  hour  and  then  a  steady  line.,hurasoka,2025-01-02 12:13:00,The daily trade pattern is looking after the lusty one week.  Dip in the opening our and thy stady line.,0.0,Neutral
SRF,"Hope  there  is  some  good  policy  changes  to  support  the  chemical  industry  in  the  forthcoming  budget.  When  the  sector  looks  up,  SRF  should  see  good  times  again..",hurasoka,2025-01-01 11:58:00,"Hope there is some good policy changes to support the chemical industry in the forthcoming budget.  When the sector looks up, srf should see good times again ..",0.886,Positive
SRF,Has  a  good  folio  of  products.  Somehow  investors  or  operators  are  not  having  a  liking  for  it.,hurasoka,2024-12-30 09:34:00,Has a good folio of products.  Someho Investors and Operators are Note Hai Wing for Licking for It.,0.1635,Positive
SRF,Today  The  Mint  reports  that  cheap  Agrochemicals  import  from  China  is  hurting  SRF.  Not  a  good  sign  for  the  company..,hurasoka,2024-12-26 12:55:00,Today the Mint reports under the Chipe Agochemicals Import from China is herthed surf.  Not a good sign for the company ..,-0.6256,Negative
SRF,sriniwasan  you  are  fraud  and  stop  giving  these  call  when  it  already  happened  callbsholuld  come  before  the  target  not  afterwards  when  it  reach  there,zivaro999,2024-12-23 18:21:00,Sriniwasan you are fraud and stop giving these call when it alredy happy called come before the target not afterwards when it has,-0.5423,Negative
SRF,"Nuvama  keeps  buy  call  on  SRF,  target  at  Rs  2,628",kamal20,2024-12-20 13:25:00,"Navam Keeps Buy Calls Surf, Target Vat Ras 2,628",0.0,Neutral
SRF,"Insurance  Corporation  of  India  has  increased  its  shareholding  in  equity  shares  of  SRF   1,47,36,943  to  1,48,30,443  i.e.,  4.97prcnt  to  5.00prcnt  of  the  paid-up  capital  of  the  said  Company.",kamal20,2024-12-17 12:58:00,"Insurance Corporation of India has increased its shareholding in equity shares of srf 1,47,36,943 to 1,48,30,443 I.E., 4.97PRCNT to 5.00PRCNT to 5.00PRCNT of the Paid -P Capital of the Said Company.",0.5106,Positive
SRF,"Life  Insurance  Corporation  of  India  has  bought  a  0.03prcnt  stake  in  SRF  via  an  open  market  transaction  on  December  13,  increasing  its  shareholding  to  5prcnt,  up  from  4.97prcnt  earlier.",kamal20,2024-12-17 09:11:00,"Life Insurance Corporation of India has boght a 0.03PRCNT Stake in SRF via an open market Transaction on December 13, Increasing Its ShareHolding to 5PRCNT, UP from 4.97PROM 4.97PROM 4.97PROM 4.97PROM",0.0,Neutral
SRF,"holding  my  long  positions  in  SRF,  been  a  long  time  now..  this  long  long  consolidation  will  break  on  the  upside  in  coming  months",sk9,2024-12-12 10:23:00,"Holding My Long Posusmen in Surf, Been Long Time Now .. This Long Long Consolidation Will Breaks The Upasid in Coming Monthus",0.0,Neutral
SRF,i  suggested  to  add  at  2270  and  today  touch  2365  where  book  90  percent  profits.  What  next  to  add  so  now  add  indusind  bank  in  which  mutual  fund  added  2  crore  more  shares  before  buy  can  check  and  keep  target  of  any  1040  to  1280  plus  in  the  coming  days.,therealthirdeye2015,2024-12-10 13:03:00,I suggested to add at 2270 and today touch 2365 where book 90 percent profits.  What next to add so now add indusind bank in which mutual fund added 2 brore more shares before boy can check and keep target of any 1040 to 1280 plus in the coming days.,0.659,Positive
SRF,it  ..can  see  share  rallying  upto  2500  in  short  term,srini_varun,2024-12-10 10:16:00,IT.,0.296,Positive
SRF,"are  you  sure  bro,Does  a  further  upward  movemwnt  will  see",midhu234,2024-12-10 09:43:00,"Hey Yu Sure Boro, Dasa Furdar Upvard Mwmavant Will C",0.3182,Positive
SRF,"Wait  for  2  things.
1.      SRF  to  reach  2450-2500  by  Feb  25.
2.      MPC  meeting  in  Feb  25.

If  SRF  reaches  2450-2500  and  RBI  does  not  cut  rates,  just  sell.  You  will  get  it  at  2200  again.  If  RBI  cuts  rates  by  50  bps,  hold.  It  has  taken  a  lot  of  debt  for  expansion  and  interest  cost  lowering  will  be  a  positive,  along  will  additional  capacity  coming  online.",harriharri,2024-12-09 19:49:00,"Wait for 2 things.
1. SRF to Reach 2450-2500 by Feb 25.
2. Mpc meeting in Feb 25.

If SRF Reaches 2450-2500 and RBI does not cut rates, just sell.  You will get it at 2200 again.  If RBI Cuts Rates by 50 BPS, Hold.  It has taken a lot of debt for expansion and interest cost lowering will be a positive, Along will additional capacity coming online.",0.4614,Positive
SRF,tmrw  around  2  to  3  percent  upmove    in  srf..,srini_varun,2024-12-09 15:41:00,Tamarva Around 2 then 3 percent Upamwe in Surf ..,0.0,Neutral
SRF,"I  THINK  all  friends  and  followers  add  today    in  parts  upto  2260  what  next  see  small  investor  if  have  fear  book  profits  or  if  no  fear  keep  hold  ,  the  next  buy  at  2250  only  and  below  or  if  cross  and  give  closing  above  2308  plus  today  so  can  add  even  at  2308  .",therealthirdeye2015,2024-12-09 12:33:00,"I think all friends and followers add today in parts upto 2260 what next see small investor if there books or if no fear keep hold, the next buy at 2250 on 2250 only and below or IF CLOW OR IF CROW ON Above 2308 Plus Today So Can Add even at 2308.",-0.3818,Negative
SRF,Specialty  Chemicals  Market  is  forecast  to  reach  dollar588.41  billion  by  2025  as  world  latest  report  so  its  best  time  to  start  to  add  this  share  in  the  parts,therealthirdeye2015,2024-12-08 01:04:00,Specialty Chemicals Market is Forecast to Reach dollar588.41 billion,0.7951,Positive
SRF,NOW  in  the  coming  days  see  big  duties  imposed  on  chemical  by  USA  which  exported  by  China  due  to  that  major  beneficial  is  SRF  .  Just  wait  for  February  first  quarter  and  see  after  oath  taking  in  the  January  month  one  way  rally  see  and  i  have  no  surrpised  to  see  its  cross  52  weeks  high,therealthirdeye2015,2024-12-07 17:27:00,Now in the coming days see big duties imposed on chemical by usa which experted by china due to that Major Beneficial is srf.  Just Wait for February First Quarter and See after Oath Taking in the January Month One Way Rally See And I Have No Surrpised to see its cross 52 weeks high,0.1027,Positive
SRF,"The  second  strategy  to  add  when  give  closing  abvoe  2341.70  after  added  first  part  add  between  2280  to  2285  and  next  at  2250  and  below,    when  give  closing  abvoe  2341.70  than  its  very  clear  that  the  share  go  and  cross  2480  plus.  play  safe  and  become  smart  investor",therealthirdeye2015,2024-12-07 13:38:00,"The second strategy to add when you closing abvoe 2341.70 after added first part add between 2280 to 2285 and next at 2250 and beLow, When Give Closing Abvoe 2341.70s Thaan it Clear THAN IITES CHARER THES VARY CHARER THE RAN It Clea Cross 2480 Plus.  Play safe and become smart investor",0.902,Positive
SRF,"Due  to  mix  business  model  in  which  special  chemical,  textile,  film  and  packaging  as  well  as  power  and  tyre  also  so  its  a  good  buy",therealthirdeye2015,2024-12-07 12:36:00,"To pay the mixed business model in which Special Chemical, Textile, Film and Packaging Wells Power and Tire Also So Its a Good Bow",0.7893,Positive
SRF,The  company  has  also  approved  an  estimated  INR  445  crore  investment  to  set  up  a  BOPP-BOPE  film  unit  in  Indore,therealthirdeye2015,2024-12-07 12:35:00,The company Has Also Approvated Constituted 445 Crore Investment to Set Up Bopp-Bopa Film Unit in Indore,0.4215,Positive
SRF,The  company  successfully  launched  three  new  agrochemical  products  and  three  new  pharmaceutical  products  in  the  first  half  of  the  year  and  we  will  see  the  returns  on  that  from  in  the  second  quarter  onward,therealthirdeye2015,2024-12-07 12:34:00,The company successfully launched three new agrochemical products and three new pharmaceutical products in the first half of the year and we will see the returns on that from in the second Quarter on the second Quarter,0.5719,Positive
SRF,BEST  INVESTMETN  SEE  LIC  HOLD  NEAR  TO  5  PERCENT  AND  VERY  STRONG  FUNDA.  ONLY  ACCUMULATE  A  THE  CURRENT  PRICE  IS  JUSTIFY.,therealthirdeye2015,2024-12-06 15:06:00,Best Investment Si Lich Hold Near to 5 percent and Vary Strong Preads.  Only Aksumulte was the current price this justified.,0.8313,Positive
SRF,SAFE  SHAE  FOR  DELIVERY  BASIS  SOON  SEE  2440  FIRST  TARGET  AND  THAN  ALSO  SEE  2550  PLUS.  THIS  IS  UNDER  PRICE,therealthirdeye2015,2024-12-06 15:04:00,Safe Shay for Delivery Basin Sun 2440 First Target and Athan Also C2550 Plus.  This is under price,0.5622,Positive
SRF,SRINIVASA  SIR  YOU  ARE  RIGHT  LAST  TWO  DAYS  HEAVY  BUYING  BY  FIIS  IN  THE  UNDER  VALUE  SHARES  AND  THEY  ALSO  ADDED  SURE  TO  THIS  ONE  I  HAVE  NO  SURPIRSED  TO  CROSS  2347  BUT  ALSO  SEE  2440  ALSO.,therealthirdeye2015,2024-12-06 13:10:00,Srinivasa Sir You Are Right Last Last Two Days Heavy Buying by Fiis in the under value shares and they also added sure to this one I have no surpiresed to cross 2347 but also see 2440 ALSO.,0.4737,Positive
SRF,hoping  tmrw  to  achieve  Target  of  2340  for  Nov  expiry,srini_varun,2024-11-27 17:52:00,Hoping Tamarva to Achiev Target of 2340 for Nov expiry,0.4215,Positive
SRF,this  price  is  due  to  bad  safe  of  chemicals    industry        very    soon    industry    serviv    that    srf  price  is3000,akb1951,2024-11-26 22:39:00,"This price is payable, so bad of the saf of chemicals industry Vary Soon Industry Serviv that Surf Price SIN 3000",-0.1531,Negative
SRF,my  earlier  post  giving  Target  of  2340  for  nov  expiry  hold  good..  expect  a  bumper  rally  once  the  stock  cross  2350,srini_varun,2024-11-25 12:00:00,My aerler Post Giving Target of 2340 for Nov expiry hold good .. Exactly Bumper Rally Once Stock Cross 2350,0.34,Positive
SRF,What  is  demerge  scheme  in  SRF.  Can  you  provide  more  details  as  I  dont  think  they  are  in  various  business.    Their  only  business  is  a  Speciality  Chemicals  only.  I  dont  think  there  could  be  any  demerger  on  the  card  for  SRF.  However  provide  more  details  on  the  same,AMISA,2024-11-21 23:12:00,What is Demerge Scheme in SRF.  Can you provide more details as I do not think they are in various business.    Their only business is a specialty chemicals only.  I do not think there could be any demeger on the card for srf.  Howyver Provide more details on the same,0.0,Neutral
SRF,any  view  for  today  pls,Sanju0105,2024-11-19 10:25:00,Other view for Today plus,0.0772,Positive
SRF,srf  demerger  news  will  coming  soon.,reb15,2024-11-19 03:29:00,Surf Demaker News Will Coming Soon.,0.0,Neutral
SRF,2160  for  november  and  1910  for  december.,NireN22,2024-11-14 15:33:00,2160 for Nampon and 1910 for December.,0.0,Neutral
SRF,"anyone,  pls  suggest    srf  november  targets",ishram,2024-11-14 13:33:00,"Ananan, Plus Suggest Surf November Targets",0.0772,Positive
SRF,"SRF  After  years  of  trying  different  advisors,  I  can  say  Prit  Patel  is  unmatched  in  multibagger  stock  expertise   His  recommendations  have  delivered  big  time.",palbdu,2024-11-09 13:04:00,"SRF after Years of Trying Different Advisors, I Can Say Prit Patel is Unmatched in Multibagger stock expertise His recommendations have delivered big time.",-0.0772,Negative
SRF,After  good  move  in  crude  since  28th  Oct  now  i  am  bullish  on  Zinc.  But  major  Risk  is  that  its  not  sustaining  over  190  so  for  small  profits  one  can  go  long  in  mahurt  trading..,maygeenew,2024-11-01 00:03:00,After Good Move in Crude Since 28th Oct I am Bully on Zinc.  But Major Risk is that its not Sustaining Over 190 So For Small Profits One Can Go Long in Mahurt Trading ..,0.295,Positive
SRF,shamram   din  barbaad  ho   on  rise  krte  krte,u2m,2024-10-31 07:42:00,Shamram was wasted on the day,0.0,Neutral
SRF,"sell  on  every   on  every  rise..
sell  on  every   on  every  rise..",Amsham,2024-10-31 04:30:00,"Selllon Avri Evri Rise ..
Selllon Avri Evri Rise ..",0.0,Neutral
SRF,sell  on   on  rise   on   2082,Amsham,2024-10-29 03:18:00,Sellls Ris 2082,0.0,Neutral
SRF,one  can  go  long  In  crude  its  reversing  from  the  lows  ..,maygeenew,2024-10-28 19:41:00,One can people who were in crude its reversesing from Los ..,-0.6705,Negative
SRF,"SELL  ON  RISE...SELL  ON  RISE  ...SELL  ON  RISE..
SELL  ON  RISE...SELL  ON  RISE....SELL  ON  RISE...",Amsham,2024-10-28 07:01:00,"Selllon Rise ... Selllon Rise ... Selllon Rise ..
Sellon Rise ... Selllon Rise .... Selll Rise ...",0.0,Neutral
SRF,"The  problem  is  high  valuation  and  prospects  are  not  as  rosy  as  it  used  to  be  couple  of  years  ago  because  of  increased  Chinese  competition.  Looking  at  the  half  year  performance  where  EPS  was  16,  annual  EPS  could  be  35  given  the    China  factor.  That  means  at  2200  stock  is  quoting  at  60  plus  PE.  Given  this  situation  further  correction  chances  are  there.  Technically  also  stock  is  weak.  Its  prospects  will  improve  once  Management  demonstrates  what  it  has  been  saying.",Cool Bull,2024-10-26 06:43:00,"The problem is high Valuation and Prospects are not as Rosy as it used to be Couple of Years ago BeCause of Increased Chinese Competition.  Looking at the half year performance where Eps 16, Annual EPS Cold Be 35 Given The China Factor.  That means at 2200 stock is quoting at 60 plus pe.  Given this situation further correction chances are there.  Technically also stock is weak.  Its principles will improve once management demonstrates what it has been saying.",0.5574,Positive
SRF,will  it  fall  more  or  the  worst  is  done  what  target  can  we  expect  in  october  series,Nikhil_RJ,2024-10-25 15:18:00,Villait Fall More and The West was exposed to both What Target Can Way In October Series,-0.6557,Negative
SRF,"bola  tha  naa,  sell  on     on  rise...  sell  on  rise",Amsham,2024-10-25 14:23:00,"Did you say, Sellls Rise ... Selll Rise",0.0,Neutral
SRF,yes.  while  long  term  prospects  may  be  good  in  the  short  term  nothing  to  show  for  srf.  in  this  kind  of  market  where  margin  calls  on  fno  operators  likely  this  can  collapse  badly.,Cool Bull,2024-10-25 10:57:00,yes.  while long term principles may be good in the short term noting to show for srf.  In this kind of market where margin calls on fno operators likely this can collapse badly.,0.128,Positive
SRF,SELL  ONRISE....SELL  ONRISE..SELL  ON  RISE,Amsham,2024-10-25 00:16:00,Selll Orise .... Selll Orise..Sells Rise,0.0,Neutral
SRF,Getting  a  great  cdmo  business  indicates  market  demand  recovery  in  the  west.  Now  waiting  for  GFL  results.  Looking  at  Navin  Fluirines  cdmo  pick  up  i  guess  SRF  subdued  results  are  very  much  temporary  in  nature.,CFO_AM,2024-10-24 19:58:00,Getting a Great CDMO Business Indicates Market Demand Recovery in the West.  Now waiting for gfl results.  Looking at Navin Fluirines CDMO Pick Up i Gues SRF Subdued Results are very much temporary in nature.,0.5574,Positive
SRF,get  ready  for  2440   high  volumes  with  price  increase  indicates  short  covering   see  the  game  tmrw,srini_varun,2024-10-23 19:27:00,Gate Ready for 2440 High Volumus with Price Increase Indicates Short Cover Cil,0.5859,Positive
SRF,But  it  will  hold  2200  plus.  Today  appears  to  be  seesaw  battle  between  FIIs  and  domestic  investors.  Initially  domestic  investors  bought    and  FIIs  appears  to  have  sold  in  the  end  resulting  in  decline  from  the  highs.  But  it  is  interesting  to  note  then  overall  it  closed  nearly  60  Rupees  higher  from  previous  day  close.    Volumes  were  also  decent.  So    it  appears  the  new  molecule  is  working  the  magic  as  CFO  mentioned.  I  would  say  today  close  is  reassuring.,Cool Bull,2024-10-23 16:31:00,But it will hold 2200 plus.  Today appears to be seesaw battle between fiis and domestic investors.  Initially domestic investors boght and fiis appears to have sold in the end resulting in decline from the highs.  But it is interesting to note then overlosed Nearly 60 Rupees Higher from Previous Day Close.    Volumes Were also Decent.  So it appears the new molecule is working the magic as cfo mentioned.  I would say today close is ressuring.,0.5719,Positive
SRF,"not  able  to  hold  its  gains,  should  see  lower  levels  tomorrow",udeykhajuria1959,2024-10-23 16:02:00,"Not Able, Hold Its Gains, Shud Se Lower Levels",0.0516,Positive
SRF,now  again  going  down  not  sustain  above  2300  buy  only  above  2480  closing  level,court,2024-10-23 15:03:00,Now Again Going Down Not Sustain Abowe 2300 Buy only 2480 closing level,0.0,Neutral
SRF,people  are  doing  opposite  whatever  they  see    its  share  market  whereas  results  was  very  bad  yesterday  and  today  its  increasing  ????,Ronakjainn,2024-10-23 13:28:00,Peepal is Dong Opposite Whatarevor The Its share Market Weharas Results Vas Vai later Ysterde and Today Its Inkresing ????,-0.5504,Negative
SRF,"really  people  are  comedy,  world  is  shifting  to  hfo.  sitting  in  the  forum  question  1100  cr  decision  of  a  billion  dollar  company  management",CFO_AM,2024-10-23 12:58:00,"Really Peepal Hey Comedy, World This Shifting to Hafo.  Citrang in the Forum Question 1100 tax Demand of a billion company management",0.4144,Positive
SRF,only  honeywell  produced  it  becoz  there  must  be  no  buyers  for  it   just  comedy  .....  when  did  india  went  ahead  of  china  in  technology,ChachaChaudhary,2024-10-23 12:38:00,Only Venvella Productions Buckz There Must Bay No Buus for It Just Comedy ..... Ween Did India Vent Ahde of China in Technology,0.0772,Positive
SRF,also  because  of  capex  plan  of  fourth  gen.  ref  gas  hfo  1234yf.  it  will  be  the  second  company  in  the  world  to  produce  this  after  honeywell.  it  has  won  the  patent  ig,CFO_AM,2024-10-23 12:10:00,Also trust of Capex Plan of Fourth Gen.  ref gas hfo 1234yf.  It will be the second company in the world to produce this after Honeywell.  It has won the patent ig,0.5719,Positive
SRF,its  increasing  because  of  md  comment  of  worst  being  behind  and  strong  order  book  for  h2.  its  expected  to  close  fy25  strong.,CFO_AM,2024-10-23 12:08:00,Its encroaching bikoz of item comment of Warst Being Being and Strong Order Book for 2.  Its exposed then close fee 25 strong.,0.3612,Positive
SRF,whoever  sold  are  not  wrong.  china  pressure  is  not  going  to  go  off  soon.  the  management  is  just  giving  rosy  picture  quarter  on  quarter.,Cool Bull,2024-10-23 12:03:00,Whoever sold heed not rong.  China pressure is not going to go to go.  The management is the just Giveing ​​Roy Picture Quarters.,0.7043,Positive
SRF,in  fno  stocks  we  need  make  position  contra  to  retailers   results  retailers  shorted  thats  why  it  up  6  percent  today,ThefabulousPenguin,2024-10-23 11:58:00,In Fon Stocks Way Need Make Position Constra to Retailers Results Retailers Short Thoughts Whats,0.0,Neutral
SRF,since  people  are  selling  and  shorting  u  need  to  go  long   retailers  are  always  wrong   long  most  of  the  retailers  are  selling,ThefabulousPenguin,2024-10-23 11:43:00,Sense people are selling and shorting,-0.4767,Negative
SRF,if  short  covering  happens  it  will  not  move  up  for  many  weeks  .....  but  shorters  are  not  willing  to  accept  losses,ThefabulousPenguin,2024-10-23 11:32:00,Bf short covering items IT will not move up for money vix ..... Butt Shorters Are Note Villing to Access Lose,-0.745,Negative
SRF,above  2300..  major  short  covering   target,srini_varun,2024-10-23 11:28:00,Abowe 2300 .. Major Short Cover Target,0.0,Neutral
SRF,i  could  have  digest  1-2  percent  upmove  but  its  5  percent  up  ......  manipulation  at  its  best,ThefabulousPenguin,2024-10-23 11:03:00,Shri Kud Haway Digest 1-2 percent Upamaye Buts 5 percent sub ...... Manipulation is the best,0.6124,Positive
SRF,indian  share  market  is  real  rummy...  after  bad  results  stock  going  upside  but  some  stocks  given  superb  results  but  going  downside....  a  big  gambling  going  on,aRansar,2024-10-23 10:57:00,Indian Share Market is Real Rummy ... after bad results stock going upside but some stocks give superb results but going downside .... a big gambling going on,0.7184,Positive
SRF,iam  also  yesterday  taken  2000  put  now  huge  loss,vchbbcnn,2024-10-23 10:49:00,Shim lyso yesterde,0.0,Neutral
SRF,33  percent  fall  in  profit  yoy  and  stock  is  in  green   2  many  shorts  added  yesterday  .....tomorrow  it  will  not  find  any  bottom,ThefabulousPenguin,2024-10-23 10:31:00,33 percent Fall in Profit Yoy and Stock is in Green 2 Menny Short Aided Ysterde ..... Tumaro IT Will Not Fund Ayya Bottom,0.4404,Positive
SRF,"in  yesterdays  board  meeting  the  management  has  announced  two  major  expansion  projects
fourth  generation  refrigeration  plant  at  dahej  gujarat  and  bopp  bope  film  unit  at  indore",leen_wock,2024-10-23 10:04:00,"In Yesterdays Board Meeting The Management Has Announced Two Major Expantions Projects
Fourth Generation Refrigeration Plant at Dahej Gujarat and Bopp Bope Film Unit at Indore",0.0,Neutral
SRF,fno  should  be  banned  in  india   manipulation,ChachaChaudhary,2024-10-23 09:55:00,Finner Shud Ban Banad in India Manipulation,-0.6369,Negative
SRF,price  should  correct  33  percent,ThefabulousPenguin,2024-10-23 09:46:00,Price Shood Correct 33 %,0.0,Neutral
SRF,chemicals    is  a  failed  story  .....  srf  posted  one  of  the  worst  results  in  history  of  srf,ThefabulousPenguin,2024-10-23 09:25:00,Chemicals is a fed story ..... Surf Posted One of the West Results in History of Surf,-0.8126,Negative
